./Planning/pddlXpSym/flip/flip_1_p_t10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
32,x11,0,1,37,36,75,126,37,0.8035723910434172
33,x16,0,1,37,36,75,127,37,0.8070092500420287
34,x21,0,1,37,36,75,128,37,0.8104152980959043
35,x26,0,1,37,36,75,129,37,0.8138188280863687
36,x6,0,1,37,36,75,130,37,0.817192837013863
./Planning/pddlXpSym/flip/flip_no_action_1_p_t6.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,1458,132,43,176,114,130,0.6534824459813535
1,x10,0,1215,212,43,257,114,128,0.8395106699317694
2,x12,0,1053,187,43,232,115,125,0.8497449449496344
3,x13,0,810,182,43,227,116,120,0.8591425649356097
4,x14,0,567,177,43,222,117,119,0.8692681459942833
5,x15,0,405,178,43,223,118,118,0.879420617944561
6,x17,0,351,155,43,200,119,116,0.8882903319317847
7,x18,0,270,153,43,198,120,112,0.8965335340471938
8,x19,0,189,147,43,192,121,111,0.9054527849657461
9,x2,0,153,200,43,245,122,109,0.9140976649941877
10,x20,0,108,147,43,192,123,108,0.9230908439494669
11,x22,0,93,125,43,170,124,106,0.9309852350270376
12,x23,0,72,121,43,166,125,102,0.9385970430448651
13,x24,0,51,118,43,163,126,101,0.9467811520444229
14,x25,0,36,119,43,164,127,100,0.9550358039559796
15,x27,0,31,104,43,149,128,97,0.9621571330353618
16,x28,0,24,99,43,144,129,95,0.9693813699996099
17,x29,0,17,98,43,143,130,92,0.9761441060109064
18,x3,0,13,166,43,211,131,90,0.9832064990187064
19,x30,0,9,91,43,136,132,72,0.9902691800380126
