./Planning/pddlXpSym/flip/flip_1_p_t10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
39,x39,0,32,77,71,150,228,77,2.8497087579453364
40,x43,0,32,77,71,150,229,77,2.859217879944481
41,x53,0,32,77,71,150,230,77,2.864162310026586
42,x35,1,16,109,71,182,231,76,2.869453407009132
43,x67,1,8,90,71,163,232,75,2.874371557030827
44,x63,1,4,99,71,172,233,74,2.879210782935843
45,x32,0,4,74,71,147,234,74,2.8855091959703714
46,x33,0,4,74,71,147,235,74,2.8900127629749477
47,x69,1,2,76,71,149,236,73,2.8947754279943183
48,x8,1,2,73,71,146,237,73,2.8993215339723974
49,x64,1,1,75,71,148,238,72,2.903988583944738
50,x68,1,1,72,71,145,239,72,2.907796352985315
51,x6,0,1,72,71,145,240,72,2.911592536023818
52,x10,0,1,72,71,145,241,72,2.9153847149573267
53,x30,1,1,72,71,145,242,72,2.9191982420161366
54,x56,1,1,72,71,145,243,72,2.9230081849964336
55,x31,1,1,72,71,145,244,72,2.9267726299585775
56,x40,1,1,72,71,145,245,72,2.930563707021065
57,x42,1,1,72,71,145,246,72,2.934362240950577
58,x23,0,1,72,71,145,247,72,2.938143057981506
59,x61,0,1,72,71,145,248,72,2.9419337989529595
60,x51,0,1,72,71,145,249,72,2.9457530539948493
61,x62,1,1,72,71,145,250,72,2.94957648194395
62,x2,0,1,72,71,145,251,72,2.9533866769634187
63,x16,0,1,72,71,145,252,72,2.957204638980329
64,x46,0,1,72,71,145,253,72,2.9610323989763856
65,x13,1,1,72,71,145,254,72,2.9648406360065565
66,x11,0,1,72,71,145,255,72,2.968638365971856
67,x5,0,1,72,71,145,256,72,2.9724306169664487
68,x12,0,1,72,71,145,257,72,2.9761988419340923
69,x1,0,1,72,71,145,258,72,2.9799558370141312
70,x15,0,1,72,71,145,259,72,2.9836895279586315
71,x57,0,1,72,71,145,260,72,2.987433171016164
./Planning/pddlXpSym/flip/flip_no_action_1_p_t1.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,6,25,8,34,19,23,0.0759834599448368
1,x2,0,5,27,8,37,19,21,0.14293713599909097
2,x4,0,4,26,8,36,20,17,0.14632813492789865
3,x3,0,3,26,8,36,21,14,0.14943440398201346
4,x5,0,2,23,8,33,22,10,0.15238171396777034
5,x6,1,1,12,8,22,23,9,0.15514773793984205
6,x7,0,1,9,8,19,24,9,0.15792177291586995
7,x1,1,1,9,8,19,25,9,0.1607464209664613
8,x8,0,1,9,8,19,26,9,0.16363162291236222
./Planning/pddlXpSym/flip/flip_no_action_1_p_t2.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,18,44,15,61,38,43,0.1283925159368664
1,x5,0,15,52,15,69,38,41,0.1959746489301324
2,x6,0,9,51,15,68,39,26,0.20025785500183702
3,x4,0,9,25,15,42,40,25,0.20442894496954978
4,x7,0,9,25,15,42,41,25,0.20820779795758426
5,x14,0,6,36,15,53,42,23,0.21191897301468998
6,x3,0,6,22,15,39,43,22,0.21539863699581474
7,x9,0,4,44,15,61,44,19,0.2191001329338178
8,x11,0,4,19,15,36,45,19,0.22246385691687465
9,x12,1,2,21,15,38,46,17,0.22575415391474962
10,x10,0,2,17,15,34,47,17,0.22885270393453538
11,x15,1,1,19,15,36,48,16,0.232026879908517
12,x1,1,1,16,15,33,49,16,0.23503078101202846
13,x2,1,1,16,15,33,50,16,0.2380083919269964
14,x8,1,1,16,15,33,51,16,0.24096405995078385
15,x13,0,1,16,15,33,52,16,0.24394762399606407
./Planning/pddlXpSym/flip/flip_no_action_1_p_t3.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,54,68,22,91,57,66,0.307214783038944
1,x7,0,45,98,22,122,57,64,0.39624684397131205
2,x17,0,30,161,22,185,58,60,0.4036986760329455
3,x9,0,24,92,22,116,59,56,0.41080984799191356
4,x10,0,18,91,22,115,60,56,0.4178866830188781
5,x18,0,18,54,22,78,61,54,0.42480352194979787
6,x22,0,12,68,22,92,62,49,0.4314585330430418
