./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
./DatasetA/instance_K3_N15_M45_06.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,408,226,15,241,0,226,0.021848673932254314
1,x5,0,275,255,15,270,0,174,0.02324462099932134
2,x6,0,212,217,15,232,0,140,0.0244521260028705
3,x4,0,131,162,15,177,0,97,0.02564077894203365
4,x7,0,107,132,15,147,0,82,0.026837570942007005
5,x14,0,71,165,15,180,0,78,0.028031622990965843
6,x3,1,38,86,15,102,0,40,0.029190120985731483
7,x9,1,23,72,15,88,0,38,0.030354638933204114
8,x11,0,18,53,15,69,0,24,0.031511895009316504
9,x12,1,14,46,15,62,0,23,0.032665994949638844
10,x10,1,12,41,15,57,0,19,0.03381034196354449
11,x15,0,8,37,15,53,0,13,0.03496501292102039
12,x1,0,8,13,15,30,0,13,0.036087082931771874
13,x2,1,4,17,15,34,0,14,0.037225470994599164
14,x8,1,2,30,15,47,0,15,0.038384562940336764
15,x13,1,1,41,15,58,0,16,0.039536259952001274
./DatasetA/instance_K3_N15_M45_07.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,343,169,15,185,0,169,0.015232822974212468
1,x5,1,240,190,15,206,0,136,0.01664669602178037
2,x6,0,146,182,15,198,0,93,0.01788323395885527
3,x4,1,138,103,15,119,0,89,0.019120884011499584
4,x7,1,78,144,15,160,0,76,0.02034558798186481
5,x14,0,71,112,15,128,0,64,0.021569694974459708
6,x3,1,41,75,15,91,0,48,0.02280463499482721
7,x9,0,32,79,15,95,0,41,0.02401167491916567
